,date,rmse
0,2022-05-20,0.17932064316264137
1,2022-05-23,0.03521028416770112
2,2022-05-24,0.02258239553454526
3,2022-05-25,0.060217553868748025
4,2022-05-26,0.07276374637951417
5,2022-05-27,0.0540729352102928
6,2022-05-31,0.41468993479999644
7,2022-06-01,0.23902787473896933
8,2022-06-02,0.13603766136684842
9,2022-06-03,0.13591706311615145
10,2022-06-06,0.04263347380082184
11,2022-06-07,0.5647669573610952
12,2022-06-08,0.07950101045662644
13,2022-06-09,0.17484056790052266
14,2022-06-10,0.15806018245841985
15,2022-06-13,0.17279719797733212
16,2022-06-14,0.16311579364930326
17,2022-06-15,0.14889323978798016
18,2022-06-16,0.09656101261984118
19,2022-06-17,0.08395783005702627
20,2022-06-21,0.07279514955643669
21,2022-06-22,0.3815174664424333
22,2022-06-23,0.19872478337466232
23,2022-06-24,0.08292150916183515
24,2022-06-27,0.06676034107840215
25,2022-06-28,0.21995247156938383
26,2022-06-29,0.1441209185851909
27,2022-06-30,0.09165744511099325
28,2022-07-01,0.04749775728712116
29,2022-07-05,0.0949230748092961
30,2022-07-06,0.024083786154980483
31,2022-07-07,0.3155832204403113
32,2022-07-08,0.14081881463560947
33,2022-07-11,0.05753960672077739
34,2022-07-12,0.25406211636242715
35,2022-07-13,0.1444210478659737
36,2022-07-14,0.16557899356726155
37,2022-07-15,0.08557815148875694
38,2022-07-18,0.07716870200271174
39,2022-07-19,0.013443630181132956
40,2022-07-20,0.031334432217830596
41,2022-07-21,0.025832581653759377
42,2022-07-22,0.0352255755189428
43,2022-07-25,0.08185567615376714
44,2022-07-26,0.05028859205778425
45,2022-07-27,0.3527924733049212
46,2022-07-28,0.0997289311170986
47,2022-07-29,0.06262318635171317
48,2022-08-01,0.3031502064357267
49,2022-08-02,0.09433010488668847
50,2022-08-03,0.2055246548209119
51,2022-08-04,0.06121361243987082
52,2022-08-05,0.02565289775516172
53,2022-08-08,0.35596340214978933
54,2022-08-09,0.07335392253600385
55,2022-08-10,0.058930438428582796
56,2022-08-11,0.016941237272042855
57,2022-08-12,0.025822730789453466
58,2022-08-15,0.12640425971111002
59,2022-08-16,0.1701706832176498
60,2022-08-17,0.10317259501040764
61,2022-08-18,0.05817972656075121
62,2022-08-19,0.21102683540490946
63,2022-08-22,0.06237003488165463
64,2022-08-23,0.3534251260021994
65,2022-08-24,0.050186351999788985
66,2022-08-25,0.08222024525530212
67,2022-08-26,0.24747741367418302
68,2022-08-29,0.26665311900567373
69,2022-08-30,0.22044894011174943
70,2022-08-31,0.1641367912118022
71,2022-09-01,0.07613999555090319
72,2022-09-02,0.04465775719147261
73,2022-09-06,0.5829008298952784
74,2022-09-07,0.08494299425531139
75,2022-09-08,0.03328104906641249
76,2022-09-09,0.11537641761116443
77,2022-09-12,0.07875018569985764
78,2022-09-13,0.41579636838027345
79,2022-09-14,0.12963495792295232
80,2022-09-15,0.3024874747474805
81,2022-09-16,0.1177981052359085
82,2022-09-19,0.09373153721070906
