,date,rmse
0,2022-06-03,0.10863522283379458
1,2022-06-06,0.18164649181098397
2,2022-06-07,0.14114158630891893
3,2022-06-08,0.13690918976785577
4,2022-06-09,0.14137831911612805
5,2022-06-10,0.1090495600217077
6,2022-06-13,0.39340550441421956
7,2022-06-14,0.2607744136104412
8,2022-06-15,0.4615680798982195
9,2022-06-16,0.1877865101986154
10,2022-06-17,0.04891485516893902
11,2022-06-21,0.18903282067237007
12,2022-06-22,0.04455431655769964
13,2022-06-23,0.14132820541519056
14,2022-06-24,0.1914927583186137
15,2022-06-27,0.7345277135033043
16,2022-06-28,0.3248296333059769
17,2022-06-29,0.25222550707579094
18,2022-06-30,0.2869205706881586
19,2022-07-01,0.16779778678457236
20,2022-07-05,0.5359401136634238
21,2022-07-06,0.1752708155738199
22,2022-07-07,0.04089433519652054
23,2022-07-08,0.07628451329768705
24,2022-07-11,0.19615761085830194
25,2022-07-12,0.22428040404246022
26,2022-07-13,0.07669072538354552
27,2022-07-14,0.04397292520891209
28,2022-07-15,0.25580282150458905
29,2022-07-18,0.12275807953689265
30,2022-07-19,0.13459213742153922
31,2022-07-20,0.09926871214022027
32,2022-07-21,0.32376426244511514
33,2022-07-22,0.30814389653712726
34,2022-07-25,0.1654147846829214
35,2022-07-26,0.36556773920512664
36,2022-07-27,0.03327902570878334
37,2022-07-28,0.2471853195450115
38,2022-07-29,0.10383671527986434
39,2022-08-01,0.08472341843018745
40,2022-08-02,0.13765329530962397
41,2022-08-03,0.07763831101453546
42,2022-08-04,0.13147790940913104
43,2022-08-05,0.06423417602955224
44,2022-08-08,0.08373192093181697
45,2022-08-09,0.11712176962674983
46,2022-08-10,0.3980854311027534
47,2022-08-11,0.15671125781897835
48,2022-08-12,0.06971367180706824
49,2022-08-15,0.2837558527849204
50,2022-08-16,0.06651442726090336
51,2022-08-17,0.4963071771510009
52,2022-08-18,0.1310369806173502
53,2022-08-19,0.07169788083973626
54,2022-08-22,0.2313426021125294
55,2022-08-23,0.12104651936193188
56,2022-08-24,0.12661384531680514
57,2022-08-25,0.12107729417946839
58,2022-08-26,0.08938254352549128
59,2022-08-29,0.09349948832531463
60,2022-08-30,0.08941726613894509
61,2022-08-31,0.10310477971923715
62,2022-09-01,0.13845299874688807
63,2022-09-02,0.350240948356999
64,2022-09-06,0.1134987695849115
65,2022-09-07,0.5148843514968303
66,2022-09-08,0.3830226399751749
67,2022-09-09,0.15632987561310652
68,2022-09-12,0.37544674128584654
69,2022-09-13,0.17354379193879263
70,2022-09-14,0.42408523983762325
71,2022-09-15,0.09266498762363318
72,2022-09-16,0.1791571648736321
73,2022-09-19,0.09307181025506271
74,2022-09-20,0.45989497369019094
75,2022-09-21,0.13983637596872048
76,2022-09-22,0.10545484187438309
77,2022-09-23,0.27839573336488105
78,2022-09-26,0.08244163198217024
79,2022-09-27,0.49406733888505294
80,2022-09-28,0.13959912169684585
81,2022-09-29,0.04300274387718903
82,2022-09-30,0.04842489988266598
83,2022-10-03,0.42749764566658255
84,2022-10-04,0.15356234557508855
85,2022-10-05,0.46115555294234645
86,2022-10-06,0.320524814073156
87,2022-10-07,0.09058685048520645
88,2022-10-10,0.03263541991749025
89,2022-10-11,0.11758863828779811
90,2022-10-12,0.10058357966226612
91,2022-10-13,0.040501174567807836
92,2022-10-14,0.280003731292428
93,2022-10-17,0.1346450915594677
94,2022-10-18,0.11659471511044457
95,2022-10-19,0.15801082922547696
96,2022-10-20,0.11997050756570873
97,2022-10-21,0.26494764817789196
98,2022-10-24,0.49834199945984214
99,2022-10-25,0.2532223307748568
100,2022-10-26,0.1678182141871899
101,2022-10-27,0.3651262027425245
102,2022-10-28,0.09096472389207802
