,date,rmse
0,2022-05-20,0.1009268648401456
1,2022-05-23,0.18016036154330248
2,2022-05-24,0.09523609892811817
3,2022-05-25,0.104779537501989
4,2022-05-26,0.10720249609181699
5,2022-05-27,0.11970688142160106
6,2022-05-31,0.15172890666653063
7,2022-06-01,0.22456239398261973
8,2022-06-02,0.2883805739330346
9,2022-06-03,0.14656304616794902
10,2022-06-06,0.27108498194327313
11,2022-06-07,0.3066502344045825
12,2022-06-08,0.45991148599106196
13,2022-06-09,0.16571024926314534
14,2022-06-10,0.11480980515063124
15,2022-06-13,0.5809518351068766
16,2022-06-14,0.1973009276988594
17,2022-06-15,0.2159801471588515
18,2022-06-16,0.11444178150703872
19,2022-06-17,0.1502775158005811
20,2022-06-21,0.5447018410615291
21,2022-06-22,0.30219528538043283
22,2022-06-23,0.1412689019217824
23,2022-06-24,0.26052096666362795
24,2022-06-27,0.30830975117136766
25,2022-06-28,0.21136938518695209
26,2022-06-29,0.1680725667057786
27,2022-06-30,0.5655423072615746
28,2022-07-01,0.22661498679170128
29,2022-07-05,0.25456697147679636
30,2022-07-06,0.15551567801270894
31,2022-07-07,0.23107827279713483
32,2022-07-08,0.13410682580637723
33,2022-07-11,0.508937148897486
34,2022-07-12,0.2135999488883657
35,2022-07-13,0.12604400758098744
36,2022-07-14,0.12802591493649634
37,2022-07-15,0.21517051102640497
38,2022-07-18,0.12384130596684506
39,2022-07-19,0.13977061657735482
40,2022-07-20,0.12092705141782256
41,2022-07-21,0.13104620550216955
42,2022-07-22,0.14759932210646806
43,2022-07-25,0.10969247296262516
44,2022-07-26,0.1543391143941731
45,2022-07-27,0.18029775765340403
46,2022-07-28,0.23503215021910417
47,2022-07-29,0.11164400080544414
48,2022-08-01,0.20569370175742066
49,2022-08-02,0.2736257288487594
50,2022-08-03,0.14111309731412952
51,2022-08-04,0.3653230265688606
52,2022-08-05,0.1579320112646472
53,2022-08-08,0.15478079677646386
54,2022-08-09,0.32428846012416035
55,2022-08-10,0.1370095112301333
56,2022-08-11,0.13516806319845304
57,2022-08-12,0.13887583469344486
58,2022-08-15,0.12112174003445253
59,2022-08-16,0.1828875598757236
60,2022-08-17,0.4295079953645521
61,2022-08-18,0.14595492845751767
62,2022-08-19,0.1221868277856781
63,2022-08-22,0.34430101423778836
64,2022-08-23,0.2864225438316528
65,2022-08-24,0.10408465535941848
66,2022-08-25,0.45523968638165824
67,2022-08-26,0.15923577554726362
68,2022-08-29,0.3408608979495834
69,2022-08-30,0.2462247436915544
70,2022-08-31,0.17725878061343123
71,2022-09-01,0.38411099139492716
72,2022-09-02,0.13936954831171783
73,2022-09-06,0.2874600093929224
74,2022-09-07,0.5208559382879773
75,2022-09-08,0.13012848714343142
76,2022-09-09,0.18389198321798528
77,2022-09-12,0.22698554146728395
78,2022-09-13,0.1585856636480426
79,2022-09-14,0.4328418075120532
80,2022-09-15,0.1965107206495059
81,2022-09-16,0.1408156120986713
82,2022-09-19,0.1382424264710234
83,2022-09-20,0.448578864140833
84,2022-09-21,0.3145321574431113
85,2022-09-22,0.15665350070535194
86,2022-09-23,0.4025707745777268
87,2022-09-26,0.2885789526264106
88,2022-09-27,0.42886253160029425
89,2022-09-28,0.25494217321160384
90,2022-09-29,0.14858360895777498
91,2022-09-30,0.23987339365479435
92,2022-10-03,0.44629321379185327
93,2022-10-04,0.16662812384449546
94,2022-10-05,0.14925843362541943
95,2022-10-06,0.1300820344072627
96,2022-10-07,0.14412634556905465
97,2022-10-10,0.18519462330001998
98,2022-10-11,0.13467151633572091
99,2022-10-12,0.13647978929754256
100,2022-10-13,0.1573165681937847
101,2022-10-14,0.3135148507349902
102,2022-10-17,0.20321057811682847
103,2022-10-18,0.14377410990657805
104,2022-10-19,0.16947249719641053
105,2022-10-20,0.12436060804166625
106,2022-10-21,0.23838768682705183
107,2022-10-24,0.2753958797941066
108,2022-10-25,0.13046052351745183
109,2022-10-26,0.18086484076989046
110,2022-10-27,0.16414821989880135
111,2022-10-28,0.13428437206678467
112,2022-10-31,0.3122277935099096
113,2022-11-01,0.10143103531728644
114,2022-11-02,0.1165582250415541
115,2022-11-03,0.2514331061986688
116,2022-11-04,0.10110196060841303
117,2022-11-07,0.3144582412796962
118,2022-11-08,0.27023919018886
119,2022-11-09,0.1971350053755231
120,2022-11-10,0.3492126208168597
121,2022-11-11,0.15196029056637833
122,2022-11-14,0.3986099438113236
123,2022-11-15,0.4961550730850571
124,2022-11-16,0.23662886037750244
125,2022-11-17,0.4980806515736909
126,2022-11-18,0.2973790314141289
127,2022-11-21,0.38460097666323195
128,2022-11-22,0.111720646563131
129,2022-11-23,0.18360391041845414
130,2022-11-25,0.14759259933847968
131,2022-11-28,0.34746696053910175
132,2022-11-29,0.323779330803901
133,2022-11-30,0.325416929312985
134,2022-12-01,0.3203904052436892
135,2022-12-02,0.16015109241402728
136,2022-12-05,0.18377069919269273
137,2022-12-06,0.3605816460106345
138,2022-12-07,0.24782230929115825
139,2022-12-08,0.15770304057628187
140,2022-12-09,0.07462475302993173
141,2022-12-12,0.3034657864220961
142,2022-12-13,0.16848717987559414
143,2022-12-14,0.10552631427634766
144,2022-12-15,0.09795677155419064
145,2022-12-16,0.12984993023418806
146,2022-12-19,0.3147328186457446
147,2022-12-20,0.35082475282349307
148,2022-12-21,0.19844363366828568
149,2022-12-22,0.10642703840294088
150,2022-12-23,0.07499544723386255
151,2022-12-27,0.23281948224716745
152,2022-12-28,0.24360121567222853
153,2022-12-29,0.1649117054981079
154,2022-12-30,0.06472423876337788
