,date,rmse
0,2022-06-21,0.6027135310555423
1,2022-06-22,0.061880577480064834
2,2022-06-23,0.12161155463169047
3,2022-06-24,0.11139452754931717
4,2022-06-27,0.23957469836836992
5,2022-06-28,0.08031522939314316
6,2022-06-29,0.07456970921315814
7,2022-06-30,0.4479064390641768
8,2022-07-01,0.31929753537576033
9,2022-07-05,0.19648697434988271
10,2022-07-06,0.37620558648966107
11,2022-07-07,0.12363895614941398
12,2022-07-08,0.042436767829150304
13,2022-07-11,0.12986552364726647
14,2022-07-12,0.07598223967188067
15,2022-07-13,0.08003227495290309
16,2022-07-14,0.3436292985593868
17,2022-07-15,0.3299549074075252
18,2022-07-18,0.2047347604577941
19,2022-07-19,0.20810524806683622
20,2022-07-20,0.3151725563875792
21,2022-07-21,0.16683219513992495
22,2022-07-22,0.29364239604795656
23,2022-07-25,0.2847224864450884
24,2022-07-26,0.15319668981303114
25,2022-07-27,0.21689217096047886
26,2022-07-28,0.22795291801515533
27,2022-07-29,0.14899742020712367
28,2022-08-01,0.1509119349239484
29,2022-08-02,0.10155664629489948
30,2022-08-03,0.1098153932639691
31,2022-08-04,0.13243344541476193
32,2022-08-05,0.2643084662334057
33,2022-08-08,0.12047059505562834
34,2022-08-09,0.11035143756248185
35,2022-08-10,0.3553387191243254
36,2022-08-11,0.36288772189853624
37,2022-08-12,0.27251998675918065
38,2022-08-15,0.08960763756896492
39,2022-08-16,0.09099899977260877
40,2022-08-17,0.12996673799817454
41,2022-08-18,0.1295231269211282
42,2022-08-19,0.11097327998531265
43,2022-08-22,0.17169908760458832
44,2022-08-23,0.0961619252423877
45,2022-08-24,0.13511151761866105
46,2022-08-25,0.4924500397671463
47,2022-08-26,0.09864071016513101
48,2022-08-29,0.10219694730036989
49,2022-08-30,0.052512923506625855
50,2022-08-31,0.0865928188929694
51,2022-09-01,0.4240326400854087
52,2022-09-02,0.1183127581591385
53,2022-09-06,0.11198066244124882
54,2022-09-07,0.3214287485502941
55,2022-09-08,0.12082368274704444
56,2022-09-09,0.17534489924298857
57,2022-09-12,0.1427915760015991
58,2022-09-13,0.2513242861047965
59,2022-09-14,0.23429261660583234
60,2022-09-15,0.09207299205923768
61,2022-09-16,0.11479484703854972
62,2022-09-19,0.1719571904846227
63,2022-09-20,0.5252191383863749
64,2022-09-21,0.13038494933982606
65,2022-09-22,0.04320331674365161
66,2022-09-23,0.360458313345043
67,2022-09-26,0.1702621320178536
68,2022-09-27,0.5192431370704781
69,2022-09-28,0.06358214262591969
70,2022-09-29,0.06704930076497881
71,2022-09-30,0.0910973287068803
72,2022-10-03,0.1861534667694462
73,2022-10-04,0.28945262046641707
74,2022-10-05,0.46966403709965016
75,2022-10-06,0.13952541694429949
76,2022-10-07,0.1420941175816259
77,2022-10-10,0.1000067584582619
78,2022-10-11,0.08115992378329304
79,2022-10-12,0.12127952080045504
80,2022-10-13,0.1678879956467827
81,2022-10-14,0.3064974900318802
82,2022-10-17,0.44710498715043545
83,2022-10-18,0.41968877303590135
84,2022-10-19,0.16847231406733662
85,2022-10-20,0.06223008413436838
86,2022-10-21,0.26668368686488286
87,2022-10-24,0.22257440477277854
88,2022-10-25,0.35443296373704963
89,2022-10-26,0.15802861886888633
90,2022-10-27,0.3698147406730882
91,2022-10-28,0.24529898606172346
92,2022-10-31,0.04139657292225314
93,2022-11-01,0.14735857677831074
94,2022-11-02,0.14941561547945437
95,2022-11-03,0.12923529433109274
96,2022-11-04,0.10995894256206354
97,2022-11-07,0.04891920850815973
98,2022-11-08,0.24904073604025437
99,2022-11-09,0.09054616730162314
100,2022-11-10,0.392532427009481
101,2022-11-11,0.2717271164984023
102,2022-11-14,0.09619641255405523
103,2022-11-15,0.15557956510862536
104,2022-11-16,0.1629160518351703
105,2022-11-17,0.39072807138622845
106,2022-11-18,0.27913825991528346
107,2022-11-21,0.08091538041350362
108,2022-11-22,0.13958558991565678
109,2022-11-23,0.22152754665263105
110,2022-11-25,0.10873367062274034
111,2022-11-28,0.14169883801616126
112,2022-11-29,0.10403966278147228
113,2022-11-30,0.6171783093416736
114,2022-12-01,0.10519061364674472
115,2022-12-02,0.10598116669576702
