,date,rmse
155,2023-02-01,0.08566691446486617
156,2023-02-02,0.1094558555713345
157,2023-02-03,0.08189977427508296
158,2023-02-06,0.07021864246812484
159,2023-02-07,0.5090054073558827
160,2023-02-08,0.13848010934562957
161,2023-02-09,0.11502801608381133
162,2023-02-10,0.12381128907320989
163,2023-02-13,0.12608221228002015
164,2023-02-14,0.1744280357726288
165,2023-02-15,0.05194245265351418
166,2023-02-16,0.08362228335888704
167,2023-02-17,0.08947943648079579
168,2023-02-21,0.31831624825355026
169,2023-02-22,0.03301195781885754
170,2023-02-23,0.1311590668828154
171,2023-02-24,0.036480043029172106
172,2023-02-27,0.04165667859660312
173,2023-02-28,0.5350818600661328
